,date,value,SMA,WMA,EMA
4133,1982-04-02,14.15,13.835000000000003,13.955714285714286,13.941241714004175
4134,1982-04-05,14.05,13.882499999999999,13.976190476190476,13.951599646003778
4135,1982-04-06,14.05,13.9125,13.992142857142854,13.960971108289133
4136,1982-04-07,14.2,13.9475,14.01952380952381,13.98373576464255
4137,1982-04-08,14.2,13.975,14.043571428571429,14.004332358486115
4138,1982-04-09,14.075,13.986250000000002,14.053095238095239,14.011062610058866
4139,1982-04-12,13.95,13.986250000000002,14.049642857142858,14.005247123386592
4140,1982-04-13,14.0,13.991249999999999,14.05095238095238,14.004747397349773
4141,1982-04-14,14.15,14.008749999999997,14.066071428571428,14.018580978554557
4142,1982-04-15,14.2,14.02625,14.084285714285713,14.035858980596979
4143,1982-04-16,14.1,14.03125,14.091309523809525,14.04196764911155
4144,1982-04-19,14.05,14.048750000000002,14.09309523809524,14.04273263491045
4145,1982-04-20,13.9,14.063749999999999,14.07892857142857,14.029139050633265
4146,1982-04-21,13.7,14.063749999999999,14.044285714285714,13.997792474382479
4147,1982-04-22,13.9,14.06875,14.028690476190475,13.988478905393672
4148,1982-04-23,13.7,14.05625,13.993571428571428,13.961004723927605
4149,1982-04-26,13.7,14.028749999999999,13.959642857142857,13.936147131172595
4150,1982-04-27,13.7,14.001249999999999,13.928333333333335,13.913656928203775
4151,1982-04-28,13.75,13.98125,13.904404761904763,13.89807055408913
4152,1982-04-29,13.8,13.966249999999999,13.887142857142859,13.888730501318738
4153,1982-04-30,13.7,13.943749999999998,13.861785714285714,13.87075616785981
4154,1982-05-03,13.8,13.93125,13.84809523809524,13.864017485206496
4155,1982-05-04,13.9,13.923750000000002,13.845119047619045,13.867444391377306
4156,1982-05-05,13.7,13.898750000000001,13.823809523809524,13.851497306484228
4157,1982-05-06,13.4,13.858749999999997,13.776309523809525,13.80849756300954
4158,1982-05-07,13.25,13.817499999999999,13.718333333333334,13.755307318913392
4159,1982-05-10,13.25,13.782499999999999,13.664285714285715,13.707182812350212
4160,1982-05-11,13.3,13.747499999999999,13.618333333333336,13.668403496888287
4161,1982-05-12,13.3,13.705000000000002,13.575714285714284,13.633317449565594
4162,1982-05-13,13.4,13.665000000000001,13.546666666666665,13.611096740083157
4163,1982-05-14,13.3,13.625,13.511904761904763,13.581468479122858
4164,1982-05-17,13.3,13.5875,13.48095238095238,13.554661957301633
4165,1982-05-18,13.5,13.5675,13.472619047619048,13.549456056606239
4166,1982-05-19,13.4,13.5525,13.456666666666667,13.535222146453265
4167,1982-05-20,13.0,13.507499999999999,13.404047619047619,13.484248608695811
4168,1982-05-21,12.95,13.469999999999999,13.35095238095238,13.43336778882002
4169,1982-05-24,13.05,13.4375,13.310952380952381,13.396856570837162
4170,1982-05-25,13.05,13.405000000000001,13.274047619047618,13.363822611709812
4171,1982-05-26,12.95,13.365,13.230714285714285,13.324410934404115
4172,1982-05-27,12.95,13.3225,13.191190476190476,13.288752750175153
4173,1982-05-28,12.95,13.285,13.155714285714287,13.256490583491804
4174,1982-05-31,13.05,13.247499999999999,13.133333333333335,13.23682481363544
4175,1982-06-01,13.15,13.209999999999999,13.124047619047618,13.2285557837654
4176,1982-06-02,13.25,13.1875,13.127857142857142,13.230598090073457
4177,1982-06-03,13.2,13.1775,13.129047619047618,13.227683986256938
4178,1982-06-04,13.35,13.182500000000001,13.145476190476192,13.239333130422944
4179,1982-06-07,13.35,13.1875,13.161428571428571,13.249872832287425
4180,1982-06-08,13.4,13.1925,13.181666666666668,13.264170657783861
4181,1982-06-09,13.45,13.2,13.206190476190475,13.281868690375873
4182,1982-06-10,13.45,13.2025,13.23,13.297881196054362
4183,1982-06-11,13.45,13.209999999999999,13.25357142857143,13.31236870119204
4184,1982-06-14,13.75,13.232499999999998,13.305000000000001,13.354047872507085
4185,1982-06-15,13.9,13.252500000000001,13.368571428571428,13.406043313220694
4186,1982-06-16,13.9,13.2775,13.430238095238094,13.453086807199675
4187,1982-06-17,14.5,13.352500000000001,13.546666666666665,13.55279282556161
4188,1982-06-18,14.55,13.4325,13.660714285714286,13.647764937412886
4189,1982-06-21,14.55,13.507499999999999,13.767142857142856,13.733692086230707
4190,1982-06-22,14.45,13.577499999999997,13.856904761904762,13.801911887542069
4191,1982-06-23,14.5,13.654999999999998,13.944761904761906,13.868396469680919
4192,1982-06-24,14.6,13.7375,14.034761904761904,13.938072996377972
4193,1982-06-25,14.9,13.834999999999999,14.145476190476192,14.029685091961024
4194,1982-06-28,14.95,13.930000000000001,14.251666666666667,14.117334130821877
4195,1982-06-29,14.7,14.007500000000002,14.325,14.172826118362648
4196,1982-06-30,14.7,14.080000000000002,14.390952380952383,14.223033154709062
4197,1982-07-01,14.5,14.145,14.43095238095238,14.249410949498674
4198,1982-07-02,14.55,14.205000000000002,14.469523809523809,14.27803847811785
4199,1982-07-05,14.475000000000001,14.261249999999999,14.495238095238095,14.296796718297102
4200,1982-07-06,14.4,14.311250000000001,14.508452380952384,14.306625602268808
4201,1982-07-07,14.5,14.363750000000001,14.526428571428573,14.325042211576541
4202,1982-07-08,13.95,14.388749999999998,14.487023809523809,14.289323905712108
4203,1982-07-09,13.55,14.39375,14.407142857142857,14.218912105168098
4204,1982-07-12,13.25,14.36875,14.298214285714284,14.126634761818755
4205,1982-07-13,13.65,14.35625,14.229761904761906,14.081240974978872
4206,1982-07-14,13.6,14.341249999999999,14.157738095238095,14.03540850117136
4207,1982-07-15,13.5,14.29125,14.077619047619047,13.984417215345516
4208,1982-07-16,13.25,14.226250000000002,13.97845238095238,13.914472718645943
4209,1982-07-19,12.75,14.13625,13.837857142857143,13.803570554965376
4210,1982-07-20,12.15,14.02125,13.648690476190476,13.646087644968674
4211,1982-07-21,11.9,13.891250000000003,13.446666666666665,13.479793583543087
4212,1982-07-22,11.75,13.748750000000001,13.242738095238094,13.315051337491363
4213,1982-07-23,11.4,13.57375,13.019047619047619,13.132665495825519
4214,1982-07-26,11.5,13.40125,12.82154761904762,12.977173543842136
4215,1982-07-27,11.65,13.248749999999998,12.654761904761905,12.850776063476218
4216,1982-07-28,11.8,13.10375,12.516785714285716,12.750702152668959
4217,1982-07-29,11.75,12.966249999999999,12.387857142857142,12.655397185748106
4218,1982-07-30,11.6,12.81875,12.257738095238095,12.554883168057811
4219,1982-08-02,11.1,12.65,12.094047619047618,12.416322866338021
4220,1982-08-03,11.15,12.4875,11.951190476190476,12.295720688591544
4221,1982-08-04,11.15,12.319999999999999,11.823809523809524,12.186604432535207
4222,1982-08-05,11.15,12.18,11.712380952380952,12.087880200865188
4223,1982-08-06,11.35,12.069999999999999,11.633333333333333,12.017605896020884
4224,1982-08-09,11.4,11.9775,11.569523809523812,11.958786286876038
4225,1982-08-10,11.35,11.8625,11.509761904761904,11.90080664050689
4226,1982-08-11,11.35,11.75,11.460952380952381,11.848348865220517
4227,1982-08-12,11.1,11.629999999999999,11.39904761904762,11.777077544723324
4228,1982-08-13,10.7,11.5025,11.310476190476193,11.674498730940151
4229,1982-08-16,10.0,11.364999999999998,11.167380952380952,11.515022661326803
4230,1982-08-17,9.8,11.2475,11.018333333333333,11.351687169771868
4231,1982-08-18,9.4,11.1225,10.842380952380953,11.165812201222167
4232,1982-08-19,9.5,11.010000000000002,10.687857142857144,11.007163420153388
4233,1982-08-20,9.35,10.9075,10.529761904761905,10.849338332519732
4234,1982-08-23,9.4,10.8025,10.386190476190478,10.711306110374997
4235,1982-08-24,9.35,10.6875,10.247857142857141,10.581657909386902
4236,1982-08-25,9.4,10.5675,10.125238095238096,10.469119060873863
4237,1982-08-26,9.55,10.4575,10.028333333333332,10.38158391221921
4238,1982-08-27,10.0,10.3775,9.984761904761905,10.34524258724595
4239,1982-08-30,10.0,10.3225,9.948809523809524,10.312362340841574
4240,1982-08-31,10.0,10.264999999999999,9.918095238095239,10.282613546475709
4241,1982-09-01,10.1,10.2125,9.902380952380952,10.265221780144689
4242,1982-09-02,10.2,10.165000000000001,9.901190476190477,10.25901018203567
4243,1982-09-03,10.3,10.1125,9.914047619047619,10.262913974222748
4244,1982-09-06,10.275,10.05625,9.92952380952381,10.264065024296773
4245,1982-09-07,10.25,10.00125,9.947976190476192,10.262725498173271
4246,1982-09-08,10.25,9.94625,9.971666666666668,10.261513545966293
4247,1982-09-09,10.3,9.90625,10.005357142857143,10.265178922540933
4248,1982-09-10,10.5,9.89625,10.061904761904762,10.287542834679892
4249,1982-09-13,10.75,9.93375,10.143214285714286,10.331586374234186
4250,1982-09-14,10.55,9.971250000000001,10.201904761904762,10.352387671926168
4251,1982-09-15,10.75,10.038749999999999,10.27607142857143,10.390255512695106
4252,1982-09-16,10.75,10.101249999999999,10.343809523809522,10.424516892438428
4253,1982-09-17,10.6,10.16375,10.391309523809525,10.441229569349053
4254,1982-09-20,10.65,10.226249999999999,10.437619047619048,10.461112467506286
4255,1982-09-21,10.5,10.283750000000001,10.463690476190477,10.464816042029497
4256,1982-09-22,10.4,10.333749999999998,10.474761904761905,10.458643085645736
4257,1982-09-23,10.4,10.37625,10.481071428571427,10.453058029869952
4258,1982-09-24,10.4,10.39625,10.483333333333333,10.448004884168052
4259,1982-09-27,10.35,10.41375,10.47892857142857,10.438671085675855
4260,1982-09-28,10.15,10.42125,10.453809523809525,10.411178601325775
4261,1982-09-29,10.1,10.42125,10.423214285714286,10.381542544056652
4262,1982-09-30,10.1,10.41625,10.392619047619048,10.354728968432207
4263,1982-10-01,10.1,10.40625,10.3625,10.33046906667676
4264,1982-10-04,10.45,10.415000000000001,10.366666666666667,10.341852965088496
4265,1982-10-05,10.35,10.42,10.36047619047619,10.342628873175304
4266,1982-10-06,10.3,10.422500000000001,10.349047619047619,10.33856898049194
4267,1982-10-07,9.75,10.395,10.285000000000002,10.28251479187366
4268,1982-10-08,9.6,10.35,10.209285714285716,10.217513383123787
4269,1982-10-11,9.1,10.2675,10.090238095238096,10.111083537111998
4270,1982-10-12,8.6,10.17,9.931428571428572,9.967170819291807
4271,1982-10-13,8.95,10.08,9.815238095238094,9.870297407930682
4272,1982-10-14,9.0,9.992500000000001,9.712380952380952,9.787411940508711
4273,1982-10-15,9.05,9.915,9.622619047619047,9.717182231888833
4274,1982-10-18,8.9,9.827499999999999,9.525952380952381,9.639355352661324
4275,1982-10-19,8.75,9.74,9.423333333333334,9.554654842884055
4276,1982-10-20,8.75,9.6575,9.32904761904762,9.478021048323669
4277,1982-10-21,8.7,9.5725,9.237857142857143,9.403923805626176
4278,1982-10-22,8.8,9.4925,9.164285714285713,9.346407252709398
4279,1982-10-25,9.0,9.425,9.117380952380952,9.313416085784693
4280,1982-10-26,8.95,9.364999999999998,9.072142857142858,9.278805029995675
4281,1982-10-27,8.9,9.305,9.027857142857144,9.24272836047228
4282,1982-10-28,8.9,9.245000000000001,8.989285714285714,9.210087564236824
4283,1982-10-29,8.9,9.185,8.95642857142857,9.180555415261889
4284,1982-11-01,8.8,9.102500000000001,8.919761904761904,9.144312042379804
4285,1982-11-02,8.775,9.02375,8.88857142857143,9.10913946691506
4286,1982-11-03,8.75,8.94625,8.8625,9.074935708161245
4287,1982-11-04,8.75,8.896249999999998,8.843809523809524,9.043989450241128
4288,1982-11-05,8.7,8.85125,8.825119047619047,9.011228550218163
4289,1982-11-08,8.8,8.83625,8.820238095238095,8.99111154543548
4290,1982-11-09,8.75,8.84375,8.81202380952381,8.968148541108292
4291,1982-11-10,8.8,8.83625,8.807857142857143,8.952134394336074
4292,1982-11-11,8.850000000000001,8.82875,8.809166666666666,8.942407309161212
4293,1982-11-12,8.9,8.821250000000001,8.815952380952382,8.938368517812526
4294,1982-11-15,9.0,8.82625,8.83297619047619,8.944238182782762
4295,1982-11-16,9.0,8.838750000000001,8.84952380952381,8.949548832041547
4296,1982-11-17,8.95,8.848749999999999,8.860119047619047,8.949591800418542
4297,1982-11-18,8.9,8.85875,8.865,8.944868771807252
4298,1982-11-19,8.7,8.853750000000002,8.849880952380952,8.921547936397038
4299,1982-11-22,8.55,8.83125,8.82095238095238,8.88616241864494
4300,1982-11-23,8.6,8.81375,8.79892857142857,8.858908854964469
4301,1982-11-24,8.55,8.79625,8.773809523809524,8.829488964015471
4302,1982-11-25,8.525,8.7775,8.747976190476189,8.800490015061618
4303,1982-11-26,8.5,8.7575,8.72154761904762,8.771871918389083
4304,1982-11-29,8.65,8.750000000000002,8.711309523809522,8.760265069018695
4305,1982-11-30,8.75,8.748750000000001,8.711309523809522,8.759287443397868
4306,1982-12-01,8.7,8.74625,8.706666666666667,8.753641020217119
4307,1982-12-02,8.6,8.73875,8.692738095238095,8.739008542101203
4308,1982-12-03,8.5,8.72875,8.67,8.716245823805851
4309,1982-12-06,8.4,8.70875,8.638690476190476,8.68612717391958
4310,1982-12-07,8.45,8.69375,8.61404761904762,8.663638871641524
4311,1982-12-08,8.5,8.678749999999999,8.595595238095239,8.648054217199475
4312,1982-12-09,8.6,8.666250000000002,8.588095238095237,8.643477625085238
4313,1982-12-10,8.7,8.65625,8.591309523809525,8.648860708410453
4314,1982-12-13,8.7,8.64125,8.59547619047619,8.653731117133267
4315,1982-12-14,8.4,8.61125,8.5725,8.62956624883486
4316,1982-12-15,8.5,8.588750000000001,8.56190476190476,8.617226606088684
4317,1982-12-16,8.55,8.571250000000001,8.558214285714286,8.610824072175475
4318,1982-12-17,8.55,8.563749999999999,8.556190476190476,8.605031303396858
4319,1982-12-20,8.6,8.56625,8.559642857142858,8.604552131644777
4320,1982-12-21,8.5,8.561250000000001,8.553333333333335,8.594594785773847
4321,1982-12-22,8.45,8.55625,8.542738095238096,8.580823853795385
4322,1982-12-23,8.45,8.552499999999998,8.532619047619047,8.568364439148205
4323,1982-12-24,8.45,8.55,8.522857142857143,8.557091635419805
4324,1982-12-27,8.45,8.54,8.513333333333334,8.54689243204649
4325,1982-12-28,8.5,8.5275,8.509523809523808,8.542426486137302
4326,1982-12-29,8.6,8.522499999999999,8.51642857142857,8.547909677933749
4327,1982-12-30,8.6,8.522499999999999,8.523809523809524,8.552870660987677
4328,1982-12-31,8.55,8.525,8.526428571428571,8.552597264703136
4329,1983-01-03,8.45,8.5275,8.519285714285713,8.542826096636173
4330,1983-01-04,8.4,8.525,8.507142857142858,8.529223611242251
4331,1983-01-05,8.35,8.5175,8.490476190476189,8.512154695885846
4332,1983-01-06,8.3,8.5025,8.469761904761906,8.49194948675386
4333,1983-01-07,8.1,8.4725,8.43142857142857,8.454620964205873
4334,1983-01-10,8.05,8.440000000000001,8.391190476190477,8.416085634281504
4335,1983-01-11,8.0,8.42,8.349285714285713,8.3764584310166
4336,1983-01-12,8.0,8.395,8.309285714285716,8.340605247110258
4337,1983-01-13,7.95,8.364999999999998,8.26690476190476,8.303404747385471
4338,1983-01-14,7.95,8.335,8.227380952380953,8.269747152396379
4339,1983-01-17,8.0,8.305,8.19547619047619,8.244056947406248
4340,1983-01-18,7.95,8.2775,8.161666666666667,8.216051523843749
4341,1983-01-19,8.0,8.254999999999999,8.135238095238096,8.195475188239582
4342,1983-01-20,8.05,8.235000000000001,8.115714285714285,8.181620408407241
4343,1983-01-21,8.25,8.225,8.117142857142857,8.188132750463694
4344,1983-01-24,8.3,8.2175,8.124285714285715,8.198786774229056
4345,1983-01-25,8.35,8.21,8.136904761904763,8.213188033826288
4346,1983-01-26,8.3,8.195,8.145476190476192,8.221455840128547
4347,1983-01-27,8.3,8.180000000000001,8.155476190476191,8.22893623630678
4348,1983-01-28,8.35,8.17,8.171666666666667,8.240466118563276
4349,1983-01-31,8.5,8.172500000000001,8.203095238095239,8.265183631081058
4350,1983-02-01,8.5,8.1775,8.234285714285715,8.287547094787623
4351,1983-02-02,8.55,8.187500000000002,8.269761904761907,8.312542609569753
4352,1983-02-03,8.5,8.197500000000002,8.29952380952381,8.330395694372633
4353,1983-02-04,8.55,8.22,8.33309523809524,8.351310390146669
4354,1983-02-07,8.5,8.2425,8.359761904761905,8.365471305370795
4355,1983-02-08,8.5,8.2675,8.384285714285715,8.378283562002148
4356,1983-02-09,8.5,8.2925,8.40642857142857,8.389875603716229
4357,1983-02-10,8.4,8.315000000000001,8.416666666666666,8.39083983193373
4358,1983-02-11,8.35,8.334999999999999,8.42,8.386950324130519
4359,1983-02-14,8.4,8.355,8.426190476190477,8.388193150403803
4360,1983-02-15,8.4,8.377500000000001,8.43047619047619,8.389317612270109
4361,1983-02-16,8.35,8.395,8.427857142857142,8.385573077768193
4362,1983-02-17,8.3,8.4075,8.418809523809523,8.377423260837888
4363,1983-02-18,8.25,8.4075,8.403809523809523,8.36528771218666
4364,1983-02-21,8.225,8.40375,8.386428571428572,8.351926977692692
4365,1983-02-22,8.2,8.396249999999998,8.36702380952381,8.337457741721959
4366,1983-02-23,8.25,8.39375,8.353095238095237,8.329128432986534
4367,1983-02-24,8.2,8.38875,8.334642857142857,8.316830486987817
4368,1983-02-25,8.0,8.37125,8.29761904761905,8.286656154893738
4369,1983-02-28,8.05,8.348749999999999,8.267023809523808,8.264117473475286
4370,1983-03-01,8.1,8.32875,8.243333333333334,8.248487237906211
4371,1983-03-02,8.1,8.30625,8.221547619047621,8.234345596200857
4372,1983-03-03,8.1,8.286249999999999,8.20190476190476,8.221550777515061
4373,1983-03-04,8.15,8.266250000000001,8.188928571428573,8.214736417751723
4374,1983-03-07,8.35,8.258750000000001,8.196904761904761,8.22761866368013
4375,1983-03-08,8.5,8.258750000000001,8.219880952380953,8.25355974332964
4376,1983-03-09,8.45,8.25625,8.238095238095237,8.272268339203007
4377,1983-03-10,8.4,8.25625,8.251785714285715,8.284433259278913
4378,1983-03-11,8.45,8.26125,8.270238095238094,8.300201520299968
4379,1983-03-14,8.4,8.26125,8.283452380952381,8.309706137414256
4380,1983-03-15,8.45,8.26375,8.30142857142857,8.323067457660517
4381,1983-03-16,8.5,8.27125,8.323928571428572,8.339918175978564
4382,1983-03-17,8.55,8.28375,8.350476190476188,8.359925968742509
4383,1983-03-18,8.7,8.30625,8.390119047619047,8.392313971719412
4384,1983-03-21,8.7,8.33,8.427619047619048,8.42161740298423
4385,1983-03-22,8.8,8.360000000000001,8.47238095238095,8.457653840795256
4386,1983-03-23,8.7,8.3825,8.504761904761903,8.480734427386185
4387,1983-03-24,8.75,8.41,8.539761904761905,8.50637876763512
4388,1983-03-25,8.9,8.455,8.58642857142857,8.543866504050822
4389,1983-03-28,8.85,8.495000000000001,8.624047619047618,8.5730220750936
4390,1983-03-29,8.75,8.5275,8.648333333333335,8.589877115560876
4391,1983-03-30,8.85,8.565,8.67904761904762,8.614650723602697
4392,1983-03-31,8.9,8.605,8.710952380952381,8.641826845164346
4393,1983-04-01,8.875,8.64125,8.736666666666666,8.664033812291551
4394,1983-04-04,8.85,8.66625,8.75654761904762,8.681744877787592
4395,1983-04-05,8.75,8.678749999999999,8.764523809523808,8.688245365617345
4396,1983-04-06,8.65,8.68875,8.761785714285715,8.684602949844264
4397,1983-04-07,8.7,8.70375,8.762857142857143,8.68606933557338
4398,1983-04-08,8.7,8.71625,8.7625,8.687396065518772
4399,1983-04-11,8.5,8.721250000000001,8.741904761904761,8.669548821183652
4400,1983-04-12,8.5,8.723749999999999,8.720833333333333,8.653401314404256
4401,1983-04-13,8.5,8.723749999999999,8.69952380952381,8.638791665413374
4402,1983-04-14,8.45,8.71875,8.67345238095238,8.620811506802577
4403,1983-04-15,8.45,8.706249999999999,8.647857142857143,8.60454374424995
4404,1983-04-18,8.4,8.69125,8.618690476190476,8.585063387654719
4405,1983-04-19,8.5,8.67625,8.60047619047619,8.576962112639983
4406,1983-04-20,8.45,8.66375,8.578928571428571,8.564870482864746
4407,1983-04-21,8.45,8.64875,8.558571428571428,8.553930436877629
4408,1983-04-22,8.45,8.626249999999999,8.539642857142857,8.544032300032141
4409,1983-04-25,8.35,8.60125,8.513333333333334,8.525553033362414
4410,1983-04-26,8.3,8.57875,8.484642857142857,8.504071792089801
4411,1983-04-27,8.25,8.54875,8.453333333333333,8.47987447855744
4412,1983-04-28,8.3,8.51875,8.429642857142857,8.462743575837683
4413,1983-04-29,8.25,8.4875,8.40404761904762,8.44248228290076
4414,1983-05-02,8.2,8.455,8.376666666666667,8.419388732148308
4415,1983-05-03,8.2,8.4275,8.352380952380951,8.398494567181801
4416,1983-05-04,8.15,8.4025,8.325952380952382,8.374828417926391
4417,1983-05-05,8.15,8.375,8.301904761904762,8.353416187647689
4418,1983-05-06,8.15,8.3475,8.28047619047619,8.334043217395529
4419,1983-05-09,8.2,8.3325,8.26642857142857,8.321277196691192
4420,1983-05-10,8.15,8.315,8.24904761904762,8.304965082720603
4421,1983-05-11,8.15,8.2975,8.233333333333333,8.290206503413879
4422,1983-05-12,8.2,8.285,8.224047619047619,8.281615407850651
4423,1983-05-13,8.2,8.2725,8.21595238095238,8.273842511864874
4424,1983-05-16,8.4,8.2725,8.228095238095237,8.285857510734886
4425,1983-05-17,8.4,8.2675,8.240238095238094,8.29672822399823
4426,1983-05-18,8.4,8.264999999999999,8.252857142857144,8.306563631236495
4427,1983-05-19,8.4,8.2625,8.265714285714285,8.315462333023497
4428,1983-05-20,8.45,8.2625,8.283571428571427,8.328275444164117
4429,1983-05-23,8.55,8.272499999999999,8.310952380952381,8.349392068529438
4430,1983-05-24,8.55,8.285,8.337380952380952,8.368497585812348
4431,1983-05-25,8.55,8.3,8.362619047619049,8.385783530020696
4432,1983-05-26,8.7,8.32,8.400714285714287,8.415708908113963
4433,1983-05-27,8.65,8.34,8.432142857142859,8.438022345436444
4434,1983-05-30,8.75,8.3675,8.471190476190475,8.467734503013926
4435,1983-05-31,8.85,8.4,8.517142857142858,8.504140740822121
4436,1983-06-01,8.8,8.432500000000001,8.555238095238094,8.532317813124777
4437,1983-06-02,8.75,8.4625,8.585476190476191,8.553049449970036
4438,1983-06-03,8.8,8.495000000000001,8.617619047619048,8.57656854997289
4439,1983-06-06,8.95,8.5325,8.66095238095238,8.612133449975472
4440,1983-06-07,9.15,8.5825,8.719761904761905,8.663358835692094
4441,1983-06-08,9.25,8.6375,8.783333333333333,8.719229422769038
4442,1983-06-09,9.1,8.682500000000001,8.827380952380954,8.755493287267225
4443,1983-06-10,9.05,8.725,8.862380952380953,8.783541545622727
4444,1983-06-13,8.9,8.75,8.879047619047618,8.794632826991991
4445,1983-06-14,8.95,8.7775,8.89809523809524,8.809429700611803
4446,1983-06-15,8.95,8.805,8.91452380952381,8.822817348172583
4447,1983-06-16,8.9,8.83,8.923571428571428,8.830168076918051
4448,1983-06-17,9.0,8.8575,8.939761904761903,8.846342545783
4449,1983-06-20,9.15,8.8875,8.967619047619047,8.875262303327476
4450,1983-06-21,9.1,8.915,8.987857142857143,8.896665893486764
4451,1983-06-22,9.15,8.945,9.010238095238098,8.920792951249929
4452,1983-06-23,9.15,8.9675,9.029761904761903,8.942622193988031
4453,1983-06-24,9.25,8.9975,9.056666666666667,8.971896270751076
4454,1983-06-27,9.2,9.02,9.07595238095238,8.99362043544145
4455,1983-06-28,9.2,9.0375,9.093095238095238,9.013275632066074
4456,1983-06-29,9.15,9.055,9.103809523809522,9.026297000440735
4457,1983-06-30,8.9,9.0625,9.089047619047617,9.014268714684475
4458,1983-07-01,8.95,9.07,9.078333333333333,9.008147884714525
4459,1983-07-04,9.1,9.0775,9.081190476190477,9.016895705217904
4460,1983-07-05,9.25,9.0825,9.097619047619048,9.039096114244769
4461,1983-07-06,9.2,9.08,9.108809523809525,9.054420293840506
4462,1983-07-07,9.3,9.09,9.129761904761905,9.077808837284266
4463,1983-07-08,9.35,9.105,9.154523809523809,9.103731805161955
4464,1983-07-11,9.3,9.125,9.173095238095238,9.12242401419415
4465,1983-07-12,9.4,9.147499999999999,9.199285714285715,9.148859822366138
4466,1983-07-13,9.4,9.17,9.223333333333334,9.172777934521744
4467,1983-07-14,9.35,9.192499999999999,9.240476190476189,9.189656226472053
4468,1983-07-15,9.5,9.2175,9.269761904761905,9.219212776331858
4469,1983-07-18,9.4,9.23,9.287142857142856,9.236430607157395
4470,1983-07-19,9.35,9.2425,9.298571428571428,9.247246739809071
4471,1983-07-20,9.3,9.25,9.30404761904762,9.252270859827254
4472,1983-07-21,9.3,9.2575,9.308809523809524,9.256816492224658
4473,1983-07-22,9.35,9.2625,9.317619047619049,9.265691112012785
4474,1983-07-25,9.38,9.2715,9.328809523809525,9.27657767277347
4475,1983-07-26,9.4,9.2815,9.341047619047618,9.288332180128378
4476,1983-07-27,9.35,9.291500000000001,9.347571428571428,9.294205305830436
4477,1983-07-28,9.38,9.3155,9.356000000000002,9.302376229084679
4478,1983-07-29,9.45,9.3405,9.368809523809524,9.31643563583852
4479,1983-08-01,9.55,9.363,9.388761904761905,9.338679860996756
4480,1983-08-02,9.7,9.3855,9.420857142857143,9.37309130280659
4481,1983-08-03,9.6,9.4055,9.441285714285714,9.394701654920247
4482,1983-08-04,9.65,9.423,9.464571428571428,9.419015783023083
4483,1983-08-05,9.75,9.443000000000001,9.495714285714286,9.450538089401837
4484,1983-08-08,9.85,9.4705,9.534476190476191,9.488582080887376
4485,1983-08-09,9.85,9.493,9.570619047619049,9.523002835088578
4486,1983-08-10,9.85,9.5155,9.604619047619048,9.554145422222998
4487,1983-08-11,9.8,9.538,9.631714285714287,9.577560143916045
4488,1983-08-12,9.8,9.553,9.656666666666666,9.598744892114517
4489,1983-08-15,9.65,9.5655,9.665904761904763,9.603626330960754
4490,1983-08-16,9.6,9.578,9.669190476190474,9.603280966107349
4491,1983-08-17,9.5,9.588,9.661761904761905,9.593444683620934
4492,1983-08-18,9.55,9.6005,9.658142857142858,9.589307094704655
4493,1983-08-19,9.55,9.6105,9.653333333333334,9.58556356187564
4494,1983-08-22,9.35,9.609,9.62852380952381,9.563128936935103
4495,1983-08-23,9.38,9.608,9.606714285714284,9.545688085798425
4496,1983-08-24,9.3,9.605500000000001,9.577380952380953,9.52228922048429
4497,1983-08-25,9.35,9.604000000000001,9.55304761904762,9.50588072329531
4498,1983-08-26,9.4,9.6015,9.53361904761905,9.495796844886232
4499,1983-08-29,9.5,9.599,9.52395238095238,9.496197145373259
4500,1983-08-30,9.5,9.589,9.51452380952381,9.496559322004376
4501,1983-08-31,9.55,9.5865,9.510809523809524,9.501648910384912
4502,1983-09-01,9.5,9.578999999999999,9.502571428571429,9.501491871300635
4503,1983-09-02,9.55,9.568999999999999,9.499809523809525,9.506111693081527
4504,1983-09-05,9.475000000000001,9.55025,9.490857142857143,9.50314867469281
4505,1983-09-06,9.4,9.527750000000001,9.47654761904762,9.493324991388734
4506,1983-09-07,9.35,9.50275,9.459619047619046,9.479674992208853
4507,1983-09-08,9.35,9.48025,9.44507142857143,9.467324992950866
4508,1983-09-09,9.35,9.45775,9.432666666666666,9.4561511840984
4509,1983-09-12,9.25,9.437750000000001,9.412880952380952,9.43651773799379
4510,1983-09-13,9.25,9.420250000000001,9.395,9.418754143899145
4511,1983-09-14,9.35,9.41275,9.388309523809523,9.412206130194464
4512,1983-09-15,9.35,9.402750000000001,9.382333333333333,9.40628173684261
4513,1983-09-16,9.3,9.39025,9.37254761904762,9.396159666667122
4514,1983-09-19,9.2,9.38275,9.354428571428572,9.377477793651206
4515,1983-09-20,9.15,9.37125,9.332261904761905,9.3558132418749
4516,1983-09-21,9.15,9.36375,9.311190476190475,9.336211980743958
4517,1983-09-22,9.15,9.35375,9.290833333333333,9.31847750638739
4518,1983-09-23,9.1,9.338750000000001,9.266666666666667,9.297670124826686
4519,1983-09-26,9.0,9.31375,9.234404761904761,9.269320589128906
4520,1983-09-27,9.0,9.28875,9.204523809523808,9.243671009211868
4521,1983-09-28,9.05,9.26375,9.181785714285715,9.22522615119169
4522,1983-09-29,9.1,9.24375,9.166190476190476,9.213299851078194
4523,1983-09-30,9.0,9.216249999999999,9.14297619047619,9.192985579546937
